session_id,label_llm,label_model,label_workload,win_idx,flow_elapsed_s,flow_position_norm,pkt_count,fwd_count,bwd_count,fwd_bwd_pkt_ratio,total_bytes,fwd_bytes,bwd_bytes,byte_ratio_bwd_fwd,pkt_ratio_bwd_fwd,pktlen_mean,pktlen_std,pktlen_min,pktlen_max,pktlen_skew,pktlen_kurt,pktlen_p10,pktlen_p25,pktlen_p50,pktlen_p75,pktlen_p90,pktlen_p95,pktlen_p95_p50_ratio,pktlen_p75_p25_ratio,pktlen_iqr,pktlen_entropy,pktlen_norm_entropy,fwd_pktlen_mean,fwd_pktlen_std,fwd_pktlen_min,fwd_pktlen_max,fwd_pktlen_skew,fwd_pktlen_kurt,bwd_pktlen_mean,bwd_pktlen_std,bwd_pktlen_min,bwd_pktlen_max,bwd_pktlen_skew,bwd_pktlen_kurt,throughput_bps,bwd_throughput_bps,iat_mean,iat_std,iat_min,iat_max,iat_skew,iat_kurt,iat_p10,iat_p25,iat_p50,iat_p75,iat_p90,iat_p95,iat_p95_p50_ratio,iat_p75_p25_ratio,iat_iqr,iat_entropy,iat_norm_entropy,iat_ac_lag1,iat_ac_lag2,iat_ac_lag3,pkt_burst_count,pkt_burst_gap_cv,pkt_frac_burst_pkts,bwd_iat_mean,bwd_iat_std,bwd_iat_min,bwd_iat_max,bwd_iat_skew,bwd_iat_kurt,bwd_iat_ac_lag1,bwd_iat_ac_lag2,bwd_iat_ac_lag3,bwd_burst_count,bwd_burst_gap_cv,bwd_frac_burst_pkts,byte_growth_r2,byte_growth_slope,byte_growth_residual_std,tls_detected,token_count,tok_iat_mean,tok_iat_std,tok_iat_min,tok_iat_max,tok_iat_skew,tok_iat_kurt,tok_iat_p10,tok_iat_p25,tok_iat_p50,tok_iat_p75,tok_iat_p90,tok_iat_p95,tok_iat_p95_p50_ratio,tok_iat_p75_p25_ratio,tok_iat_iqr,tok_iat_entropy,tok_iat_norm_entropy,tok_iat_ac_lag1,tok_iat_ac_lag2,tok_iat_ac_lag3,tok_burst_count,tok_burst_gap_cv,tok_frac_burst_pkts,tok_rate,tok_iat_cv,delta_iat_mean,delta_iat_std,delta_iat_p50,delta_iat_p95,delta_iat_ac_lag1,delta_bwd_iat_mean,delta_bwd_iat_std,delta_bwd_iat_ac_lag1,delta_pktlen_mean,delta_pktlen_entropy,delta_throughput_bps,delta_byte_ratio_bwd_fwd,delta_byte_growth_r2,delta_byte_growth_residual_std,delta_tok_iat_mean,delta_tok_iat_std,delta_tok_iat_p50,delta_tok_iat_ac_lag1,delta_tok_rate,delta_tok_iat_cv,bytes_per_token,iat_tok_pkt_ratio
fb91a0e9,groq_qwen3_32b,qwen/qwen3-32b,short_factual,24,2.4,0.6978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,89.0,0.004518,0.002374,0.000521,0.0121,-0.2521,0.0478,0.000639,0.002818,0.005314,0.005859,0.00644,0.007374,1.3876,2.0794,0.003041,3.0885,0.7905,0.0164,-0.1538,0.0027,1.0,0.0,1.0,178.0,0.5255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.2e-05,0.000218,-2.8e-05,-0.1013,46.0,0.0537,0.0,0.0
fb91a0e9,groq_qwen3_32b,qwen/qwen3-32b,short_factual,25,2.5,0.7269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,106.0,0.004742,0.002305,0.000521,0.0121,-0.4704,0.1672,0.000733,0.003661,0.005482,0.005991,0.006616,0.007382,1.3466,1.6362,0.002329,3.0609,0.7835,0.0465,-0.1453,0.0074,1.0,0.0,1.0,212.0,0.486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000224,-6.9e-05,0.000168,0.0301,34.0,-0.0395,0.0,0.0
fb91a0e9,groq_qwen3_32b,qwen/qwen3-32b,short_factual,26,2.6,0.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,99.0,0.005002,0.002272,0.000521,0.0121,-0.6204,0.5652,0.000684,0.00493,0.005548,0.006151,0.006749,0.007738,1.3947,1.2476,0.001221,2.9242,0.7902,0.0031,-0.0603,-0.0213,1.0,0.0,1.0,198.0,0.4543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026,-3.3e-05,6.6e-05,-0.0434,-14.0,-0.0317,0.0,0.0
fb91a0e9,groq_qwen3_32b,qwen/qwen3-32b,short_factual,27,2.7,0.7851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,86.0,0.005271,0.002289,0.000534,0.0121,-0.5847,0.8127,0.000891,0.005091,0.00573,0.006303,0.007236,0.008317,1.4515,1.2381,0.001212,2.9983,0.8102,0.1145,-0.042,0.1537,1.0,0.0,1.0,172.0,0.4342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000269,1.7e-05,0.000182,0.1114,-26.0,-0.0201,0.0,0.0
fb91a0e9,groq_qwen3_32b,qwen/qwen3-32b,short_factual,28,2.8,0.8141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,65.0,0.005408,0.002425,0.000541,0.0121,-0.5324,0.5756,0.000869,0.00518,0.005891,0.006475,0.007609,0.008786,1.4914,1.2501,0.001296,3.0333,0.8197,0.0919,-0.0547,0.2255,1.0,0.0,1.0,130.0,0.4483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000137,0.000136,0.000161,-0.0226,-42.0,0.0141,0.0,0.0
fb91a0e9,groq_qwen3_32b,qwen/qwen3-32b,short_factual,29,2.9,0.8432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,0.005957,0.001868,0.000608,0.009983,-1.1017,2.656,0.005166,0.005524,0.006016,0.006597,0.007958,0.008853,1.4716,1.1942,0.001073,3.1801,0.8594,0.2421,0.2101,0.1266,1.0,0.0,1.0,84.0,0.3136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000549,-0.000557,0.000125,0.1502,-46.0,-0.1347,0.0,0.0
fb91a0e9,groq_qwen3_32b,qwen/qwen3-32b,short_factual,30,3.0,0.8723,5.0,0.0,5.0,0.0,705.0,0.0,705.0,705.0,5.0,141.0,56.43049,54.0,203.0,-0.2755,-1.319,76.0,109.0,139.0,200.0,201.8,202.4,1.4561,1.8349,91.0,1.9219,0.961,0.0,0.0,0.0,0.0,0.0,0.0,141.0,56.43049,54.0,203.0,-0.2755,-1.319,1410.0,1410.0,0.00471,0.008117,0.0,0.018768,1.1547,-0.6667,0.0,0.0,3.6e-05,0.004745,0.013159,0.015964,449.3681,4745304.5,0.004745,0.8113,0.8113,-0.5,-1.0,0.0,1.0,0.0,1.0,0.00471,0.008117,0.0,0.018768,1.1547,-0.6667,-0.5,-1.0,0.0,1.0,0.0,1.0,0.5102,17834.64,131.31,1.0,25.0,0.006058,0.002137,0.000608,0.009983,-0.8512,1.3439,0.004344,0.005373,0.006057,0.006908,0.00872,0.009064,1.4963,1.2856,0.001534,3.4387,0.9293,0.3129,0.3527,0.1537,1.0,0.0,1.0,50.0,0.3528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000101,0.000269,4.1e-05,0.0708,-34.0,0.0392,28.2,1.2862
fb91a0e9,groq_qwen3_32b,qwen/qwen3-32b,short_factual,31,3.1,0.9014,5.0,0.0,5.0,0.0,705.0,0.0,705.0,705.0,5.0,141.0,56.43049,54.0,203.0,-0.2755,-1.319,76.0,109.0,139.0,200.0,201.8,202.4,1.4561,1.8349,91.0,1.9219,0.961,0.0,0.0,0.0,0.0,0.0,0.0,141.0,56.43049,54.0,203.0,-0.2755,-1.319,1410.0,1410.0,0.00471,0.008117,0.0,0.018768,1.1547,-0.6667,0.0,0.0,3.6e-05,0.004745,0.013159,0.015964,449.3681,4745304.5,0.004745,0.8113,0.8113,-0.5,-1.0,0.0,1.0,0.0,1.0,0.00471,0.008117,0.0,0.018768,1.1547,-0.6667,-0.5,-1.0,0.0,1.0,0.0,1.0,0.5102,17834.64,131.31,1.0,9.0,0.005988,0.001128,0.003991,0.007725,-0.1177,-0.7874,0.004814,0.005226,0.006003,0.006682,0.007421,0.007573,1.2616,1.2786,0.001456,2.75,0.9796,0.0876,-0.0991,0.1613,1.0,0.0,1.0,18.0,0.1885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7e-05,-0.001009,-5.4e-05,-0.2253,-32.0,-0.1643,78.33,1.2713
fb91a0e9,groq_qwen3_32b,qwen/qwen3-32b,short_factual,32,3.2,0.9304,5.0,0.0,5.0,0.0,705.0,0.0,705.0,705.0,5.0,141.0,56.43049,54.0,203.0,-0.2755,-1.319,76.0,109.0,139.0,200.0,201.8,202.4,1.4561,1.8349,91.0,1.9219,0.961,0.0,0.0,0.0,0.0,0.0,0.0,141.0,56.43049,54.0,203.0,-0.2755,-1.319,1410.0,1410.0,0.00471,0.008117,0.0,0.018768,1.1547,-0.6667,0.0,0.0,3.6e-05,0.004745,0.013159,0.015964,449.3681,4745304.5,0.004745,0.8113,0.8113,-0.5,-1.0,0.0,1.0,0.0,1.0,0.00471,0.008117,0.0,0.018768,1.1547,-0.6667,-0.5,-1.0,0.0,1.0,0.0,1.0,0.5102,17834.64,131.31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005988,-0.001128,-0.006003,-0.0876,-18.0,-0.1885,0.0,0.0
fb91a0e9,groq_qwen3_32b,qwen/qwen3-32b,short_factual,33,3.3,0.9595,5.0,0.0,5.0,0.0,705.0,0.0,705.0,705.0,5.0,141.0,56.43049,54.0,203.0,-0.2755,-1.319,76.0,109.0,139.0,200.0,201.8,202.4,1.4561,1.8349,91.0,1.9219,0.961,0.0,0.0,0.0,0.0,0.0,0.0,141.0,56.43049,54.0,203.0,-0.2755,-1.319,1410.0,1410.0,0.00471,0.008117,0.0,0.018768,1.1547,-0.6667,0.0,0.0,3.6e-05,0.004745,0.013159,0.015964,449.3681,4745304.5,0.004745,0.8113,0.8113,-0.5,-1.0,0.0,1.0,0.0,1.0,0.00471,0.008117,0.0,0.018768,1.1547,-0.6667,-0.5,-1.0,0.0,1.0,0.0,1.0,0.5102,17834.64,131.31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005988,-0.001128,-0.006003,-0.0876,-18.0,-0.1885,0.0,0.0
fb91a0e9,groq_qwen3_32b,qwen/qwen3-32b,short_factual,34,3.4,0.9886,5.0,0.0,5.0,0.0,705.0,0.0,705.0,705.0,5.0,141.0,56.43049,54.0,203.0,-0.2755,-1.319,76.0,109.0,139.0,200.0,201.8,202.4,1.4561,1.8349,91.0,1.9219,0.961,0.0,0.0,0.0,0.0,0.0,0.0,141.0,56.43049,54.0,203.0,-0.2755,-1.319,1410.0,1410.0,0.00471,0.008117,0.0,0.018768,1.1547,-0.6667,0.0,0.0,3.6e-05,0.004745,0.013159,0.015964,449.3681,4745304.5,0.004745,0.8113,0.8113,-0.5,-1.0,0.0,1.0,0.0,1.0,0.00471,0.008117,0.0,0.018768,1.1547,-0.6667,-0.5,-1.0,0.0,1.0,0.0,1.0,0.5102,17834.64,131.31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005988,-0.001128,-0.006003,-0.0876,-18.0,-0.1885,0.0,0.0
3fba4f01,groq_qwen3_32b,qwen/qwen3-32b,short_factual,0,0.0,0.0,4.0,3.0,1.0,3.0,2721.0,2667.0,54.0,0.0202,0.3333,680.25,639.49054,54.0,1506.0,0.1466,-1.807,55.8,58.5,580.5,1202.25,1384.5,1445.25,2.4897,20.5513,1143.75,1.5,0.9464,889.0,609.06323,60.0,1506.0,-0.4799,0.0,54.0,0.0,54.0,54.0,0.0,0.0,5442.0,108.0,0.041242,0.058296,0.0,0.123685,0.7071,0.0,8e-06,2.1e-05,4.2e-05,0.061864,0.098956,0.111321,2652.9165,2948.574,0.061843,0.9183,0.9183,-1.0,0.0,0.0,2.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8183,18255.44,460.73,1.0,267.0,0.001876,0.002806,0.000153,0.019158,2.1432,5.7929,0.000179,0.000208,0.00041,0.001791,0.006383,0.007476,18.2252,8.5927,0.001582,1.9118,0.5166,-0.0802,-0.0185,-0.1108,1.0,0.0,1.0,534.0,1.4954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.19,0.0
3fba4f01,groq_qwen3_32b,qwen/qwen3-32b,short_factual,1,0.1,0.0175,5.0,2.0,3.0,0.6667,2782.0,2607.0,175.0,0.0671,1.5,556.4,623.3184,54.0,1506.0,0.5343,-1.5613,54.4,55.0,66.0,1101.0,1344.0,1425.0,21.5909,20.0182,1046.0,1.371,0.865,1303.5,202.5,1101.0,1506.0,0.0,0.0,58.333332,5.436502,54.0,66.0,0.6892,0.0,5564.0,350.0,0.112564,0.191798,0.0,0.444745,1.1542,-0.667,1.3e-05,3.1e-05,0.002756,0.115289,0.312962,0.378854,137.4711,3663.2993,0.115257,0.8113,0.8113,-0.4907,-1.0,0.0,2.0,0.0,0.75,0.225107,0.219638,0.00547,0.444745,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.2539,1097.94,412.67,1.0,273.0,0.001835,0.002646,0.000155,0.012484,1.6824,1.8424,0.000178,0.000198,0.00039,0.00175,0.00634,0.007391,18.936,8.8582,0.001552,2.345,0.5624,-0.1041,-0.0217,-0.1446,1.0,0.0,1.0,546.0,1.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.1e-05,-0.00016,-2e-05,-0.0239,12.0,-0.0534,10.19,0.0082
3fba4f01,groq_qwen3_32b,qwen/qwen3-32b,short_factual,2,0.2,0.0351,2.0,0.0,2.0,0.0,121.0,0.0,121.0,121.0,2.0,60.5,5.5,55.0,66.0,0.0,0.0,56.1,57.75,60.5,63.25,64.9,65.45,1.0818,1.0952,5.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,5.5,55.0,66.0,0.0,0.0,242.0,242.0,0.00547,0.0,0.00547,0.00547,0.0,0.0,0.00547,0.00547,0.00547,0.00547,0.00547,0.00547,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.00547,0.0,0.00547,0.00547,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,278.0,0.001781,0.002508,0.000155,0.011231,1.6242,1.573,0.000179,0.000206,0.000404,0.001719,0.00619,0.007099,17.5666,8.3546,0.001513,2.3548,0.5761,-0.1032,-0.035,-0.1856,1.0,0.0,1.0,556.0,1.4082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.4e-05,-0.000138,1.4e-05,0.0009,10.0,-0.0338,0.44,0.3256
3fba4f01,groq_qwen3_32b,qwen/qwen3-32b,short_factual,3,0.3,0.0526,2.0,0.0,2.0,0.0,121.0,0.0,121.0,121.0,2.0,60.5,5.5,55.0,66.0,0.0,0.0,56.1,57.75,60.5,63.25,64.9,65.45,1.0818,1.0952,5.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,5.5,55.0,66.0,0.0,0.0,242.0,242.0,0.00547,0.0,0.00547,0.00547,0.0,0.0,0.00547,0.00547,0.00547,0.00547,0.00547,0.00547,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.00547,0.0,0.00547,0.00547,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,292.0,0.001688,0.002418,0.000155,0.011231,1.784,2.2776,0.000183,0.000219,0.000412,0.001589,0.005948,0.006838,16.617,7.2469,0.001369,2.3035,0.5524,-0.1227,-0.006,-0.1657,1.0,0.0,1.0,584.0,1.4321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.3e-05,-9e-05,8e-06,-0.0195,28.0,0.0239,0.41,0.3086
3fba4f01,groq_qwen3_32b,qwen/qwen3-32b,short_factual,4,0.4,0.0702,2.0,0.0,2.0,0.0,121.0,0.0,121.0,121.0,2.0,60.5,5.5,55.0,66.0,0.0,0.0,56.1,57.75,60.5,63.25,64.9,65.45,1.0818,1.0952,5.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,5.5,55.0,66.0,0.0,0.0,242.0,242.0,0.00547,0.0,0.00547,0.00547,0.0,0.0,0.00547,0.00547,0.00547,0.00547,0.00547,0.00547,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.00547,0.0,0.00547,0.00547,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,283.0,0.001741,0.002374,0.000157,0.01115,1.5958,1.4711,0.000183,0.000236,0.000451,0.001717,0.00594,0.006662,14.7801,7.2761,0.001481,2.3601,0.5774,-0.1141,0.0403,-0.1254,1.0,0.0,1.0,566.0,1.3636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3e-05,-4.4e-05,3.9e-05,0.0086,-18.0,-0.0685,0.43,0.3183
3fba4f01,groq_qwen3_32b,qwen/qwen3-32b,short_factual,5,0.5,0.0877,2.0,0.0,2.0,0.0,121.0,0.0,121.0,121.0,2.0,60.5,5.5,55.0,66.0,0.0,0.0,56.1,57.75,60.5,63.25,64.9,65.45,1.0818,1.0952,5.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,5.5,55.0,66.0,0.0,0.0,242.0,242.0,0.00547,0.0,0.00547,0.00547,0.0,0.0,0.00547,0.00547,0.00547,0.00547,0.00547,0.00547,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.00547,0.0,0.00547,0.00547,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,291.0,0.001717,0.002355,0.000157,0.01115,1.612,1.5006,0.000183,0.00022,0.000461,0.001582,0.00607,0.00662,14.3644,7.1871,0.001362,2.3131,0.5921,-0.1384,-0.0068,-0.0972,1.0,0.0,1.0,582.0,1.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4e-05,-1.9e-05,1e-05,-0.0243,16.0,0.0074,0.42,0.3139
3fba4f01,groq_qwen3_32b,qwen/qwen3-32b,short_factual,6,0.6,0.1052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,282.0,0.001774,0.002371,0.000159,0.011457,1.5519,1.398,0.000184,0.000231,0.000467,0.001771,0.005862,0.006521,13.9546,7.6677,0.00154,2.3988,0.5869,-0.1146,0.0143,-0.1161,1.0,0.0,1.0,564.0,1.3367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7e-05,1.6e-05,6e-06,0.0238,-18.0,-0.0343,0.0,0.0
3fba4f01,groq_qwen3_32b,qwen/qwen3-32b,short_factual,7,0.7,0.1228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,275.0,0.001801,0.002459,0.000159,0.012395,1.6346,1.9787,0.000183,0.000197,0.000466,0.001751,0.006107,0.006628,14.2303,8.9021,0.001554,2.327,0.5956,-0.139,0.0917,-0.1363,1.0,0.0,1.0,550.0,1.3655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7e-05,8.8e-05,-1e-06,-0.0244,-14.0,0.0288,0.0,0.0
3fba4f01,groq_qwen3_32b,qwen/qwen3-32b,short_factual,8,0.8,0.1403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,260.0,0.001899,0.002547,0.000159,0.012395,1.5175,1.5058,0.000183,0.000191,0.000494,0.002644,0.006151,0.006663,13.4754,13.8724,0.002454,2.3849,0.5962,-0.0777,0.0525,-0.1175,1.0,0.0,1.0,520.0,1.3409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8e-05,8.8e-05,2.8e-05,0.0613,-30.0,-0.0246,0.0,0.0
3fba4f01,groq_qwen3_32b,qwen/qwen3-32b,short_factual,9,0.9,0.1578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,270.0,0.001831,0.002543,0.000152,0.012395,1.5747,1.6277,0.000183,0.00019,0.000459,0.001771,0.006138,0.006674,14.5277,9.3459,0.001582,2.2923,0.5731,-0.0889,0.0651,-0.1743,1.0,0.0,1.0,540.0,1.3892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.8e-05,-4e-06,-3.5e-05,-0.0112,20.0,0.0483,0.0,0.0
